0.1116,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.7194,-0.1676,-0.3867
-0.3718,0.2474,0.3158,-0.3867
0.1116,0.2474,0.3158,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,0.2474,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
0.5950,0.2474,-0.1676,0.0967
0.1116,-0.7194,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.8552,0.2474,-0.1676,0.0967
0.1116,-0.2360,0.3158,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.2360,0.3158,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,0.3158,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.7308,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.8701
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
0.5950,-0.7194,-0.1676,0.0967
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.6510,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.7308,-0.1676,-0.3867
0.1116,0.2474,0.3158,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,0.3158,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,0.3158,0.0967
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.7194,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,0.3158,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.5950,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.8552,0.2474,-0.6510,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.6510,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.8552,0.2474,-0.1676,0.0967
0.1116,-0.2360,0.3158,0.0967
0.1116,0.2474,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,-0.3867
-0.3718,0.2474,0.3158,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.5950,0.7308,-0.1676,-0.3867
0.1116,0.2474,0.3158,0.0967
0.1116,-0.2360,0.3158,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,0.3158,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.5801
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.6510,-0.3867
-0.3718,0.2474,0.3158,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,-0.3867
0.1116,0.2474,0.3158,0.0967
-0.3718,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,0.3158,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.7308,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,0.3158,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,0.3158,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.5950,0.2474,0.3158,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.8552,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,0.3158,-0.3867
0.1116,0.2474,0.3158,0.0967
0.1116,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,0.3158,-0.3867
0.1116,0.7308,0.3158,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
-0.3718,0.7308,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,0.3158,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,0.3158,-0.3867
-0.8552,0.2474,0.3158,0.0967
0.1116,0.7308,0.3158,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.8552,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,0.3158,-0.3867
0.1116,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.8552,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,0.3158,0.0967
0.1116,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,0.3158,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.5950,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
-0.3718,0.7308,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,-0.3867
0.5950,-0.2360,0.3158,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.5950,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,0.3158,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,0.3158,-0.3867
0.1116,-0.2360,0.3158,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,0.3158,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.8552,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,1.2142,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.5950,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,0.2474,0.3158,0.0967
0.1116,-0.2360,0.3158,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.7194,0.3158,-0.3867
-0.3718,0.2474,0.3158,-0.3867
-0.3718,-0.2360,0.3158,-0.3867
0.1116,0.2474,0.3158,-0.3867
0.1116,0.2474,-0.1676,0.0967
-0.3718,0.2474,0.3158,-0.3867
-0.3718,0.2474,0.3158,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
0.1116,0.2474,0.3158,-0.3867
-0.8552,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.7308,0.3158,-0.3867
0.1116,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
-0.3718,0.2474,0.3158,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,0.3158,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.6510,0.0967
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,0.3158,0.0967
0.1116,0.2474,-0.1676,-0.8701
0.1116,0.2474,0.3158,-0.3867
0.1116,-0.2360,0.3158,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,0.3158,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
0.1116,0.2474,0.3158,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
0.1116,-0.2360,0.3158,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
0.1116,0.2474,0.3158,-0.3867
0.5950,0.2474,-0.1676,-0.3867
-0.8552,-0.2360,-0.1676,0.0967
0.1116,0.7308,-0.1676,0.5801
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
0.1116,0.2474,0.3158,-0.3867
0.1116,0.7308,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.8701
0.1116,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,0.3158,-0.3867
0.1116,-0.2360,0.3158,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,0.3158,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.8552,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.5950,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.6510,-0.3867
0.1116,0.2474,-0.1676,0.0967
0.1116,0.7308,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.7308,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.8701
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.5950,-0.2360,-0.1676,-0.3867
0.1116,0.2474,0.3158,-0.3867
-0.3718,0.2474,0.3158,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
0.1116,-0.2360,0.3158,0.0967
0.1116,0.2474,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
0.1116,0.2474,0.3158,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.8552,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,0.3158,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.8552,0.2474,-0.1676,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.7194,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.7194,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,0.2474,0.3158,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
0.1116,0.2474,0.3158,-0.3867
0.1116,0.2474,-0.1676,-0.3867
0.1116,-0.2360,0.3158,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.7194,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,0.3158,-0.3867
-0.8552,0.2474,-0.1676,-0.3867
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.5950,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,0.3158,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,0.3158,-0.3867
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.7194,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
0.1116,0.2474,0.3158,-0.3867
0.1116,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,0.3158,0.0967
-0.3718,-0.2360,-0.6510,-0.3867
0.1116,0.2474,-0.1676,-0.8701
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
0.1116,-0.2360,0.3158,-0.3867
0.1116,0.2474,0.3158,0.0967
0.1116,-0.2360,0.3158,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,0.3158,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,0.2474,-0.1676,-0.3867
-0.3718,0.7308,1.7660,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,0.3158,0.0967
0.1116,-0.2360,-0.1676,-0.3867
0.5950,0.2474,-0.1676,-0.3867
-0.3718,0.2474,0.3158,0.0967
0.5950,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,0.2474,0.3158,-0.3867
0.1116,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.2360,0.3158,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.7194,-0.1676,0.0967
-0.3718,-0.2360,0.3158,0.0967
-0.3718,0.2474,-0.1676,-0.3867
-0.8552,-0.2360,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,0.3158,-0.3867
0.1116,0.2474,0.3158,-0.3867
-0.3718,-0.2360,0.3158,0.0967
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.7308,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
0.5950,-0.2360,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
-0.3718,0.2474,0.3158,0.0967
0.5950,-0.7194,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.7308,0.3158,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.7308,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,0.3158,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,0.7308,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
0.1116,-0.2360,0.3158,-0.3867
0.1116,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
-0.3718,-0.2360,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,0.3158,-0.3867
-0.3718,-0.2360,0.3158,-0.3867
-0.3718,0.2474,0.3158,0.0967
0.5950,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.7308,0.3158,0.0967
-0.3718,0.7308,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,0.3158,-0.3867
-0.3718,-0.2360,0.3158,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
-0.8552,0.2474,0.3158,0.0967
0.1116,0.2474,-0.1676,-0.3867
0.1116,0.2474,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,0.3158,-0.3867
-0.3718,0.2474,0.3158,-0.3867
0.1116,-0.2360,0.3158,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,-0.3867
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,0.7308,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,0.3158,-0.3867
