-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.6510,0.0967
0.1116,0.2474,-0.1676,0.0967
-0.3718,-0.2360,0.3158,0.0967
-0.3718,0.2474,-0.1676,-0.3867
0.1116,0.2474,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.7194,-0.1676,-0.3867
-0.8552,-0.2360,-0.6510,-0.3867
0.1116,-0.2360,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.3718,-0.7194,-0.1676,-0.8701
-0.3718,-0.7194,-0.1676,0.0967
-0.8552,-0.2360,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.8701
-0.8552,-0.7194,-0.6510,-0.8701
-0.8552,-0.7194,-0.6510,-0.3867
-0.3718,-0.2360,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.3718,-0.2360,-0.6510,-0.3867
-0.8552,-0.7194,-0.1676,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
-1.3386,-0.2360,-0.6510,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,-0.7194,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.8552,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.8552,-0.2360,-0.1676,0.0967
0.1116,-0.2360,0.3158,0.0967
-0.3718,-0.2360,-0.1676,0.0967
0.1116,-0.2360,0.3158,0.0967
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,0.7992,0.0967
-0.3718,0.2474,0.3158,0.5801
0.1116,0.2474,0.7992,0.5801
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.7992,0.5801
0.5950,0.7308,0.3158,0.5801
-0.3718,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.5801
0.1116,0.7308,0.7992,0.5801
-0.3718,0.2474,0.7992,0.5801
-0.3718,0.7308,0.3158,0.0967
-0.3718,0.2474,0.7992,0.0967
-0.3718,0.7308,0.7992,0.0967
0.5950,0.2474,0.3158,0.0967
0.1116,0.7308,0.3158,0.0967
-0.3718,0.2474,0.3158,0.5801
0.1116,0.7308,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.5950,0.2474,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,0.3158,0.0967
-0.3718,0.7308,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,0.3158,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,-0.7194,-0.1676,-0.8701
-0.3718,-0.2360,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.1676,-0.8701
-0.3718,-0.2360,-0.6510,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,-0.2360,-0.6510,-0.8701
-0.8552,-0.7194,-0.6510,-0.3867
-0.3718,-1.2028,-0.1676,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.1676,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.8552,-0.2360,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,0.0967
-0.8552,-0.2360,-0.6510,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.7194,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.7194,-0.1676,0.0967
0.1116,0.2474,0.3158,-0.3867
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,-0.2360,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.5801
-0.3718,0.2474,0.7992,0.5801
-0.3718,0.2474,0.3158,0.5801
0.1116,0.2474,0.7992,0.5801
0.5950,0.2474,0.7992,0.0967
0.1116,0.7308,0.7992,0.5801
0.5950,-0.2360,0.3158,0.5801
-0.3718,0.2474,0.3158,0.5801
-0.3718,0.2474,0.3158,0.5801
0.1116,0.2474,0.7992,0.5801
-0.3718,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.0967
0.5950,0.2474,0.3158,0.5801
0.5950,0.2474,0.3158,0.0967
0.1116,0.7308,-0.1676,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.7308,0.3158,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,0.3158,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.6510,-0.3867
-0.3718,0.2474,-0.6510,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,0.3158,-0.3867
-0.3718,-0.2360,-0.6510,-0.3867
-0.3718,-0.2360,-0.6510,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
0.1116,-0.2360,-0.6510,-0.8701
-0.8552,-0.2360,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.8701
-0.8552,-0.7194,-0.1676,-0.3867
-0.3718,-0.7194,-0.6510,-0.8701
-0.8552,-0.7194,-0.6510,-0.3867
-0.8552,-0.2360,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.8701
-0.3718,-0.2360,-0.6510,-0.3867
-1.3386,-0.2360,-0.1676,-0.3867
-0.8552,-0.7194,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,-0.7194,-0.1676,-0.3867
-0.8552,0.2474,-0.1676,0.0967
-0.8552,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,0.3158,0.0967
0.1116,-0.2360,0.3158,0.0967
-0.8552,0.2474,0.3158,0.0967
-0.8552,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.0967
0.1116,0.7308,0.3158,0.5801
0.1116,0.7308,0.3158,0.0967
0.5950,0.7308,0.3158,0.5801
-0.3718,-0.2360,0.3158,0.5801
0.1116,0.2474,0.7992,0.5801
0.5950,0.2474,0.7992,0.5801
-0.3718,0.2474,0.7992,0.5801
0.5950,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.7992,0.5801
0.5950,0.2474,0.3158,0.0967
0.5950,1.2142,0.7992,0.5801
0.5950,0.7308,0.7992,0.5801
0.5950,0.2474,0.3158,0.5801
0.5950,0.2474,0.7992,0.0967
0.1116,0.7308,0.3158,0.0967
0.1116,0.2474,0.7992,0.5801
0.1116,0.7308,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.7308,0.3158,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,1.2142,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.7194,-0.1676,0.0967
-0.3718,-0.2360,0.3158,-0.8701
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,0.7308,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.7194,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.6510,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.8552,-1.2028,-0.6510,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
-0.3718,-0.7194,-0.6510,-0.8701
-0.8552,-0.7194,-0.6510,-0.8701
-0.8552,-0.2360,-0.6510,-0.3867
-0.8552,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,-0.7194,-0.1676,-0.8701
-0.3718,-0.7194,-0.6510,-0.8701
-0.3718,-0.7194,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
-0.8552,-0.2360,-0.6510,-0.3867
-1.3386,-0.2360,-0.6510,-0.3867
-0.8552,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.7194,-0.1676,0.0967
-0.8552,0.2474,-0.1676,0.0967
-0.8552,0.2474,0.3158,0.0967
0.1116,-0.2360,0.3158,0.0967
-0.8552,0.2474,0.3158,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.7308,0.3158,0.5801
0.1116,-0.2360,0.3158,0.5801
0.1116,0.2474,0.7992,0.0967
-0.3718,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.7992,0.5801
0.1116,0.7308,0.3158,0.5801
0.1116,0.2474,0.3158,0.5801
-0.3718,0.2474,0.3158,0.5801
0.5950,0.2474,0.7992,0.0967
0.1116,0.2474,0.7992,0.0967
1.0784,0.2474,0.7992,0.5801
0.1116,0.7308,0.3158,0.5801
-0.3718,0.7308,0.7992,0.5801
-0.3718,0.2474,0.7992,0.0967
0.5950,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
-0.3718,-0.2360,-0.6510,-0.8701
-0.8552,-0.2360,-0.1676,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
0.1116,-0.7194,-0.6510,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.8552,-0.2360,-0.1676,-0.8701
-0.8552,-0.2360,-0.6510,-0.8701
-0.8552,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.1676,-0.3867
-0.8552,-0.7194,-0.6510,-0.8701
-0.8552,-0.2360,-0.1676,-0.3867
-0.8552,-0.2360,-0.1676,-0.8701
-0.8552,-0.7194,-0.1676,-0.3867
-1.3386,-0.7194,-0.6510,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.8701
-0.8552,-0.7194,-0.1676,-0.3867
-0.3718,-0.7194,-0.1676,0.0967
-0.3718,-0.7194,-0.1676,-0.3867
-0.8552,-0.2360,0.3158,-0.3867
-0.3718,-0.7194,-0.1676,0.0967
0.1116,-0.2360,0.3158,0.0967
-0.3718,0.2474,-0.1676,0.5801
-0.3718,-0.2360,0.3158,0.0967
0.1116,-0.2360,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
0.1116,-0.2360,0.3158,0.5801
0.1116,-0.2360,0.3158,0.0967
0.1116,0.2474,0.3158,0.5801
-0.3718,0.7308,0.3158,0.5801
0.1116,-0.2360,0.3158,0.5801
0.5950,0.2474,0.3158,0.5801
0.1116,-0.2360,0.7992,0.5801
0.1116,0.7308,0.3158,0.5801
0.1116,0.7308,0.3158,0.5801
0.5950,0.2474,0.7992,0.5801
-0.3718,0.7308,0.3158,0.5801
0.5950,0.7308,0.7992,0.5801
0.1116,0.2474,0.3158,0.5801
0.5950,0.2474,0.7992,0.5801
0.5950,0.7308,0.3158,0.0967
0.5950,0.2474,0.3158,0.0967
0.5950,0.2474,0.3158,0.0967
-0.3718,0.2474,0.7992,0.5801
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
-0.8552,0.2474,-0.1676,0.0967
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.7194,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.7194,-0.1676,-0.3867
-0.3718,-0.7194,-0.1676,0.0967
-0.8552,-0.2360,-0.6510,-0.3867
-0.8552,-0.2360,-0.1676,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
-0.8552,-0.2360,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,-0.7194,-0.6510,-0.8701
-0.8552,-0.2360,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.8701
-0.3718,-0.7194,-0.6510,-0.8701
-0.8552,-0.2360,-0.6510,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
-0.8552,-0.7194,-0.1676,-0.3867
-0.8552,-0.2360,-0.6510,-0.3867
-0.8552,-0.2360,-0.6510,-0.3867
-0.8552,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,-0.2360,-0.1676,0.0967
-0.8552,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,0.3158,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,0.3158,0.5801
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.7308,0.3158,0.0967
0.1116,0.7308,0.3158,0.5801
0.1116,0.2474,0.3158,0.0967
0.1116,0.7308,0.3158,0.0967
-0.3718,0.2474,0.3158,0.5801
0.1116,0.7308,0.3158,0.5801
-0.3718,0.7308,0.7992,0.5801
0.1116,0.7308,0.7992,0.5801
0.5950,0.2474,0.3158,0.5801
0.1116,0.7308,0.7992,0.5801
0.1116,0.7308,0.3158,0.5801
0.1116,0.2474,0.3158,0.5801
0.5950,0.2474,0.3158,0.5801
-0.3718,0.2474,0.7992,0.5801
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.7992,0.0967
0.5950,0.2474,0.3158,0.5801
0.1116,0.7308,0.3158,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,-0.2360,0.3158,0.0967
0.1116,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,0.3158,0.0967
-0.3718,-0.2360,-0.1676,0.5801
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.6510,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
0.1116,-0.2360,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.8701
-0.8552,-0.7194,-0.6510,-0.8701
-0.8552,-0.7194,-0.1676,-0.3867
-0.3718,-0.7194,-0.6510,-0.8701
-0.3718,-0.2360,-0.6510,-0.3867
-0.8552,-0.2360,-0.6510,-0.3867
-0.8552,-0.2360,-1.1344,-0.8701
-0.3718,-0.2360,-0.6510,-0.8701
-0.8552,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-1.1344,-0.3867
-0.8552,-0.7194,-0.6510,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,-0.2360,-0.1676,-0.3867
-0.8552,0.2474,-0.1676,-0.3867
-0.8552,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.8552,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,0.3158,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,-0.2360,-0.1676,0.5801
-0.3718,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.7308,0.3158,0.0967
0.1116,0.2474,-0.1676,0.5801
0.1116,0.2474,0.3158,0.0967
-0.3718,0.2474,0.7992,0.5801
0.5950,0.2474,0.7992,0.0967
0.1116,0.2474,0.7992,0.0967
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.5801
-0.3718,0.7308,0.7992,0.5801
0.5950,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.5801
0.5950,0.2474,0.7992,0.5801
0.1116,0.2474,0.7992,0.5801
0.1116,0.2474,0.7992,0.0967
0.5950,0.7308,0.3158,0.5801
0.1116,0.2474,0.3158,1.0635
0.1116,0.2474,0.7992,0.5801
0.5950,-0.2360,0.3158,0.5801
0.5950,0.7308,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,1.2142,0.3158,0.0967
0.1116,0.7308,-0.1676,0.0967
-0.8552,0.2474,-0.1676,0.0967
0.5950,0.2474,-0.1676,0.0967
0.1116,0.7308,0.3158,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.6510,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,-0.2360,-0.1676,-0.8701
-0.8552,-0.2360,-0.6510,-0.3867
-0.8552,-0.2360,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.8701
-0.3718,-0.7194,-0.6510,-0.3867
-0.3718,-0.2360,-0.6510,-0.3867
-0.3718,-0.7194,-0.1676,0.0967
-0.3718,-0.7194,-0.1676,-0.8701
-0.3718,-0.7194,-0.1676,-0.8701
-0.8552,-0.7194,-0.6510,-0.8701
-0.3718,-0.2360,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.1676,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,0.0967
-0.8552,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,0.3158,0.0967
-0.3718,0.2474,-0.1676,0.0967
0.1116,-0.2360,-0.1676,0.5801
0.1116,-0.2360,0.3158,0.5801
0.1116,0.2474,0.3158,0.0967
0.1116,0.7308,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
-0.3718,0.2474,0.7992,0.0967
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.0967
0.5950,0.7308,0.7992,0.5801
-0.3718,0.7308,0.7992,0.5801
0.1116,0.2474,0.7992,0.5801
0.1116,0.2474,0.7992,0.5801
0.1116,0.2474,0.3158,0.5801
0.1116,0.7308,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
0.1116,-0.2360,0.7992,0.5801
-0.3718,0.2474,0.3158,0.5801
0.1116,0.2474,0.7992,0.5801
0.1116,0.2474,0.3158,0.5801
0.1116,0.7308,0.3158,0.0967
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
0.5950,0.2474,0.3158,-0.3867
-0.3718,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,-0.3867
0.1116,0.2474,-0.1676,0.0967
0.5950,0.2474,-0.1676,0.0967
-0.8552,-0.2360,0.3158,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
-0.3718,-0.7194,-0.6510,0.0967
-0.3718,0.2474,-0.1676,-0.3867
0.1116,-0.7194,-0.6510,-0.3867
-0.8552,-0.2360,-0.1676,-0.8701
-0.8552,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.3718,-0.2360,-0.6510,-0.8701
-0.8552,-0.7194,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-1.3386,-0.2360,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.1676,-0.3867
-0.3718,-0.2360,-0.6510,-0.3867
-0.8552,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.6510,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,-0.2360,-0.1676,-0.3867
-0.8552,-0.7194,-0.1676,0.0967
-0.3718,-0.7194,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
-1.3386,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,-0.2360,0.3158,0.0967
-0.3718,0.2474,-0.1676,0.5801
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.5801
-0.3718,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.7992,0.5801
0.1116,0.7308,0.3158,0.5801
0.1116,0.7308,0.3158,0.5801
0.5950,-0.2360,0.3158,0.5801
0.1116,0.7308,0.3158,0.5801
0.1116,0.7308,0.3158,0.5801
0.1116,0.7308,0.7992,0.0967
0.1116,0.7308,0.7992,0.0967
0.1116,0.2474,0.3158,0.5801
0.5950,0.2474,0.7992,0.5801
0.1116,0.7308,0.7992,0.5801
0.5950,0.2474,0.3158,0.5801
0.5950,0.2474,0.3158,0.0967
0.1116,-0.2360,0.3158,0.5801
0.1116,0.7308,0.3158,0.0967
0.1116,0.2474,-0.1676,0.5801
0.1116,-0.2360,0.3158,0.0967
-0.3718,0.2474,0.3158,0.5801
-0.3718,0.7308,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
-0.3718,0.2474,0.3158,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,0.3158,-0.3867
-0.3718,-0.7194,-0.1676,0.0967
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.7194,-0.1676,0.0967
0.1116,-0.2360,-0.6510,-0.3867
-0.8552,-0.2360,-0.6510,-0.3867
-0.8552,-0.7194,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-1.3386,-0.2360,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.8701
-0.8552,-0.7194,-0.6510,0.0967
-0.3718,-0.2360,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.3718,-0.2360,-0.1676,-0.8701
-0.8552,-0.2360,-0.6510,-0.3867
-1.3386,-1.2028,-0.6510,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,0.0967
-1.3386,-0.2360,-0.1676,0.0967
-0.8552,-0.2360,-0.1676,0.0967
0.1116,-0.7194,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,2.1810,-0.1676,0.0967
-0.3718,-0.7194,0.3158,0.5801
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,-0.1676,0.0967
-0.3718,0.2474,0.3158,0.0967
0.1116,0.7308,0.3158,0.5801
0.5950,-0.2360,0.3158,0.5801
0.5950,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.5801
0.1116,0.7308,0.7992,0.5801
-0.3718,0.7308,0.7992,0.0967
0.1116,0.2474,0.3158,0.5801
0.1116,0.2474,0.7992,0.5801
0.1116,0.2474,0.7992,0.5801
0.1116,0.2474,0.7992,0.5801
-0.3718,0.7308,0.3158,0.5801
0.1116,0.2474,0.3158,0.0967
0.1116,0.7308,0.3158,0.5801
0.1116,0.2474,0.3158,0.5801
0.5950,-0.2360,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
1.0784,0.2474,0.7992,0.0967
-0.3718,0.7308,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,-0.2360,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
0.1116,0.2474,-0.1676,0.0967
0.1116,0.2474,0.3158,0.0967
-0.3718,-0.2360,-0.1676,0.0967
-0.3718,-0.2360,-0.1676,-0.3867
-0.3718,0.2474,0.3158,0.0967
-0.3718,-0.2360,-0.6510,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.7194,-0.1676,0.0967
-0.3718,-0.2360,-0.6510,-0.3867
-0.8552,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
0.1116,-0.2360,-0.1676,-0.3867
-0.3718,-0.2360,-0.1676,-0.3867
-0.8552,-0.2360,-0.6510,-0.8701
-0.8552,-0.7194,-0.6510,-0.3867
-0.3718,-0.7194,-0.1676,-0.3867
0.1116,-1.2028,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.3718,-0.2360,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,-0.3867
-0.3718,-0.2360,-0.6510,-0.8701
-0.8552,-0.7194,-0.6510,-0.3867
-0.8552,-0.7194,-0.6510,-0.3867
-0.3718,-0.7194,-0.6510,0.0967
-0.3718,-0.2360,-0.6510,-0.3867
-0.8552,-0.7194,-0.1676,-0.3867
-0.8552,-0.2360,-0.1676,-0.3867
-0.8552,-0.2360,-0.6510,0.0967
-0.3718,-0.7194,-0.1676,0.0967
-0.3718,0.2474,-0.1676,0.0967
-0.3718,-0.7194,-0.1676,0.0967
-0.8552,-0.2360,0.3158,0.5801
-0.3718,-0.2360,0.7992,0.0967
-0.3718,0.2474,0.3158,0.5801
-0.3718,0.2474,0.3158,0.0967
0.1116,0.2474,-0.1676,0.5801
